....................................................................XOXX............................XO..........X.OOOX........................O.................................................................................., O
....................................................................X.X.............................XO..........X.OOOX........................O.................................................................................., O
.......................................................X............XOXX............................XO..........X.OOOX........................O.................................................................................., O
....................................................................X.XX............................XO..........X.OOOX........................O.................................................................................., O
....................................................................X.X.............................X...........X.OOOX........................O.................................................................................., O
.......................................................X............XOXX............................XO..........X.OOOX.............O..........O.................................................................................., O
....................................................................X.X.............................X...........X.OOO.........................O.................................................................................., O
....................................................................X.X.............................X...........X.O.O.........................O.................................................................................., O
....................................................O...........O.XX..............O...........XXX............OX.X.O...........O.................................................................................................., X
....................................................O...........O.XX..............O...........XX.............OX.X.O...........O.................................................................................................., X
....................................................O...........O.XX..............O...........XX..............X.X.O...........O.................................................................................................., X
....................................................O.............X...............O...........X...............X.X.O.............................................................................................................., X
....................................................O...........O.XX..............O...........XXXO...........OX.X.O...........O.................................................................................................., X
....................................................O.............XX..............O...........X...............X.X.O...........O.................................................................................................., X
....................................................O...........O.XX..............O...........X...............X.X.O...........O.................................................................................................., X
....................................................O.............X...............O...........X...............X.X.O...........O.................................................................................................., X
..................................................................................O.XX..........................XO.X..........OX.O............X..............O..................................................................., O
..................................................................................O.XX..........................XO............OX.O............X..............O..................................................................., O
..................................................................................O.XX..........................XOXX..........OX.OO...........X..............O..................................................................., O
..................................................................................O.XX..........................XO............OX.O............X.................................................................................., O
..................................................................................O.XX..........................XO.X..........OX.OO...........X..............O..................................................................., O
..................................................................................O.XX..........................XOXX..........OXOOO...........X..............O..................................................................., O
..................................................................X.............O.O.X..........XX...X.........O.X.O..........OO...............X.................................................................................., X
..................................................................................O.X...........X...X.........O.X.O...........O...............X.................................................................................., X
..................................................................X.............O.O.X...........X...X.........O.X.O...........O...............X.................................................................................., X
..................................................................X.............O.O.X...........X...X.........O.X.O..........OO...............X.................................................................................., X
..................................................................X.............O.O.X..........XX...X.........O.X.O..........OOO..............X.................................................................................., X
................................................................................O.O.X...........X...X.........O.X.O...........O...............X.................................................................................., X
...................................................................................X...............OX...........X.OO.O..........X...............X...............O................................................................, X
...................................................................................X...............OX...........X.OO............X...............X...............O................................................................, X
.....................................................................X.............XO..............OX...........X.OOXO..........X...............X...............O................................................................, X
.....................................................................X..........O..XO..............OX...........X.OOXO..........X...............X...............O................................................................, X
...................................................................................................OX...........X.OO............X...............X...............O................................................................, X
...................................................................................................OX...........X.OO............X...............X................................................................................, X
...................................................................................X...............OX...........X.OOXO..........X...............X...............O................................................................, X
...................................................................................XO..............OX...........X.OOXO..........X...............X...............O................................................................, X
...............................................................XO............XOOOX...........OX..............OX.X................................................................................................................, O
..................................................X............XO............XOOOX...........OX..............OX.X................................................................................................................, O
...............................................................X.............XOOOX...........OX..............OX.X................................................................................................................, O
.................................................OX............XO............XOOOX...........OX..............OX.X................................................................................................................, O
..................................................................................O...........X.OXO.............X................................................................................................................, X
..................................................................................O...........X.OXO...........X.X................................................................................................................, X
..................................................................X...............OO..........X.OXO...........X.XO..............................................................................................................., X
..............................................................................................X.OXO.............X................................................................................................................, X
..................................................................X.X.............OO..........X.OXO...........X.XO..............................................................................................................., X
..................................................................X.X...........O.OO..........X.OXO...........X.XO..............................................................................................................., X
..................................................................X.X...........OXOO..........X.OXO...........X.XO..............................................................................................................., X
..................................................................X...............O...........X.OXO...........X.XO..............................................................................................................., X
..................................................................................O...........X.OXO...........X.XO..............................................................................................................., X
.................................................................OX.X...........OXOO..........X.OXO...........X.XO..............................................................................................................., X
.....................................X.............OO.............XO..............O.............X...............X................................................................................................................, XO
.....................................X.............OOO............XO..............OX............X...............X................................................................................................................, X
.....................................X.............OO.............XO..............OX............X...............X................................................................................................................, X
.....................................X............XOOO............XO..............OX............X...............X................................................................................................................, X
.....................................X..............O.............XO..............O.............X...............X................................................................................................................, XO
.....................................X............XOOO............XO............O.OX............X..............XX............O..................................................................................................., X
.....................................X............XOOO............XO............O.OX............X...............X................................................................................................................, X
....................................................O.............XO..............O.............X...............X................................................................................................................, XO
....................................................O.............X...............O.............X...............X................................................................................................................, XO
.....................................X............XOOO............XO............O.OX............X..............XX................................................................................................................, X
................................................................................OX..X.........XOO.O..........OOXX...........OXX.................................................................................................., O
................................................................................OX..X.........XO..O..........OO.X...........OXX.................................................................................................., O
................................................................................OX..X.........XO..O..........OO.X............XX.................................................................................................., O
................................................................................OX..X.........XO..O..........OOXX...........OXX.................................................................................................., O
....................................................................................X.........XO..O..........OO.X.............X.................................................................................................., O
....................................................................................X.........XO.............OO.X.............X.................................................................................................., O
.................................................................................X..X.........XO..O..........OO.X.............X.................................................................................................., O
................................................................................OX..X.........XO..O..........OO.X.............X.................................................................................................., O
.....................................................OOO...........X.O.............X.X.........X.O..............X................................................................................................................, X
...................................................................X.O.........................X.O..............X................................................................................................................, X
.....................................................O.O...........X.O.............X...........X.O..............X................................................................................................................, X
.......................................................O...........X.O.............X...........X.O..............X................................................................................................................, X
.....................................................O.O...........X.O.............X.X.........X.O..............X................................................................................................................, X
.......................................X............XOOO...........X.O.............X.X.O.......X.O..............X................................................................................................................, X
....................................................XOOO...........X.O.............X.X.........X.O..............X................................................................................................................, X
....................................................XOOO...........X.O.............X.X.O.......X.O..............X................................................................................................................, X
.......................................X............XOOO.O.........X.O.............X.X.O.......X.O..............X................................................................................................................, X
.......................................................O...........X.O.........................X.O..............X................................................................................................................, X
..................................................................X.XXO..........OOO............OOX............OXXX.............................................................................................................., X
....................................................................XXO..........O.O............OOX.............XXX.............................................................................................................., X
..................................................................X.XXO..........O.O............OOX............OXXX.............................................................................................................., X
....................................................................XXO..........O.O............OOX............OXXX.............................................................................................................., X
..................................................................X............X.O.O...........XO..........X.OOOX...........X...................................................................................................., X
..................................................................X............X.O.............XO.............OOX...........X...................................................................................................., X
..................................................................X..X.........X.O.O...........XO..........X.OOOX...........X...................................................................................................., X
..................................................................X............X.O.............XO..........X.OOOX...........X...................................................................................................., X
..................................................................X..X.........X.O.O...........XO..........X.OOOX...........X.O.................................................................................................., X
..................................................................X............X.O.............XO............OOOX...........X...................................................................................................., X
.................................................................................X.O...........XOOO.X..........OX.X.............................................................................................................., X
................................................................................................OOO.X...........X.X.............................................................................................................., X
...............................................................................................XOOO.X...........X.X.............................................................................................................., X
.................................................................................X.............XOOO.X..........OX.X.............................................................................................................., X
....................................................................XX...........X.O...........XOOO.X........O.OX.X.............................................................................................................., X
................................................................................................O.O.X...........X.X.............................................................................................................., X
.....................................................................X...........X.O...........XOOO.X..........OX.X.............................................................................................................., X
....................................................................XX...........X.OO..........XOOO.X........O.OX.X.............................................................................................................., X
.....................................................................X...........X.O...........XOOO.X........O.OX.X.............................................................................................................., X
................................................................................................O.O.X...........X................................................................................................................, X
...............................................................................................XOOO.X..........OX.X.............................................................................................................., X
....................................................................X............X.O..........X.OOOX..........XXXO...........OO.................................................................................................., X
....................................................................X............X.O..........X.OOOX..........X.XO...........O..................................................................................................., X
....................................................................X............X.O..........X.OOOX..........XXXO...........O..................................................................................................., X
...................................................................................X...............OXO.........XX..O...........O.O...........X.X................................................................................., X
...................................................................................................OX...........X..............O.............X..................................................................................., X
.........................................................................O.........X...............OXO.........XX..O...........O.O...........X.X................................................................................., X
...................................................................................X...............OX...........X..O...........O.............X..................................................................................., X
...................................................................................................OX...........X..O...........O.............X..................................................................................., X
...................................................................................X...............OX..........XX..O...........O.O...........X..................................................................................., X
...................................................................................X...............OX...........X..O...........O.O...........X..................................................................................., X
.........................................................................O.........X...X...........OXO.........XX..O...........O.O...........X.X................................................................................., X
.........................................................................O.........X...X...........OXO.........XX..O..........OO.O...........X.X................................................................................., X
...................................................................................X...............OXO.........XX..O...........O.O...........X..................................................................................., X
...................................................................................XOO..............X...........X................................................................................................................, XOX
.........................................................O.............X...........XOO...........X.OX...........X................................................................................................................, X
......................................................X.OO.............X...........XOO.O.........X.OX...........X................................................................................................................, X
........................................................OO.............X...........XOO...........X.OX...........X................................................................................................................, X
..........................................X...........X.OO.............X...........XOO.O.........X.OX...........X................O..............................................................................................., X
...................................................................................XOO.............OX...........X................................................................................................................, XOX
.........................................................O.........................XOO...........X.OX...........X................................................................................................................, X
......................................................X.OO.............X...........XOO...........X.OX...........X................................................................................................................, X
..........................................X...........X.OO.............X...........XOO.O.........X.OX...........X................................................................................................................, X
...................................................................................XOO...........X.OX...........X................................................................................................................, X
..................................................................XX............................O.OX...........XX.............O..............O..................................................................................., X
..................................................................X.............................O.OX............X.............O.................................................................................................., X
..................................................................XXOX.............O............O.OX...........XX.............O..............O..................................................................................., X
..................................................................X.............................O.OX............X................................................................................................................, X
..................................................................X.............................O.O.............X................................................................................................................, X
..................................................................XX............................O.OX............X.............O.................................................................................................., X
..................................................................XXOX.............O............O.OX...........XXXO...........O..............O..................................................................................., X
..................................................................XX.X.............O............O.OX...........XX.............O..............O..................................................................................., X
..................................................................XXOX.............O............O.OX...........XXX............O..............O..................................................................................., X
..................................................................XX............................O.OX............X.............O..............O..................................................................................., X
..................................................................XX...............O............O.OX...........XX.............O..............O..................................................................................., X
....................................................................X...........................O...............X.............O..............X..................................................................................., X
....................................................................X..........O.............OOXOO.............XX.............OX.............X..................................................................................., X
....................................................................X........................OOXO...............X.............OX.............X..................................................................................., X
....................................................................X........................OOXOO..............X.............OX.............X..................................................................................., X
....................................................................X........................OOXOO.............XX.............OX.............X..................................................................................., X
....................................................................X.........................O.O...............X.............O..............X..................................................................................., X
....................................................................X..........O.............OOXOO.............XXX............OX.............X..................................................................................., X
....................................................................X........................OO.O...............X.............OX.............X..................................................................................., X
....................................................................X...........................O...............X.............O.................................................................................................., X
....................................................................X.........................O.O...............X.............OX.............X..................................................................................., X
....................................................................X..........O.............OOXOO............OXXX............OX.............X..................................................................................., X
.....................................X.............OOX............XO..............OO............X...............X................................................................................................................, O
.....................O...............X.............OOX............XO..............OOX...........X..X............X................................................................................................................, O
.....................O...............X.............OOX............XO..............OOX...........X.OX............X................................................................................................................, O
.....................................X.............OOX............XO..............O.............X...............X................................................................................................................, O
.....................O...............X.............OOX............XO..............OO............X..X............X................................................................................................................, O
.....................................X.............OOX............XO..............OO............X..X............X................................................................................................................, O
...................................................................................XOO.............OX...........XOX.............................................................................................................., OX
...................................................................................XOO.............OX...........XOX............X..............O.................................................................................., OX
.........................................................X.........................XOO.............OX...........XOX............XXO............OO................................................................................., O
.........................................................X.........................XOO.............OX...........XOX............X..............OO................................................................................., O
.........................................................X.........................XOO.............OX...........XOX............X..............O.................................................................................., O
...................................................................................XOO.............OX...........XOX............X................................................................................................., OX
...................................................................................XOO.............OX...........X.X.............................................................................................................., OX
.........................................................X.........................XOO.............OX...........XOX............XX.............OO................................................................................., O
....................................................................................X.........XO...............OX.............X...............................O.................................................................., O
....................................................................................X.........XO..O............OX.............X...............................O.................................................................., O
..............................................................................O.....X.........XO..O...........XOX.............X...............................O.................................................................., O
..............................................................................................XO...............OX................................................................................................................, O
..............................................................................OO..X.X.........XO..O...........XOX.............X.O..............X..............O.................................................................., O
..............................................................................O...X.X.........XO..O...........XOX.............X...............................O.................................................................., O
..............................................................................O...X.X.........XO..O...........XOX.............X.O.............................O.................................................................., O
....................................................................................X.........XO..O...........XOX.............X...............................O.................................................................., O
..............................................................................................XO...............OX.............X.................................................................................................., O
..............................................................................O...X.X.........XO..O...........XOX.............X.O..............X..............O.................................................................., O
..............................................................................................XO...............OX.............X...............................O.................................................................., O
....................................................................X.............O.X.............X...........X.X.O...........O...............O.................................................................................., X
....................................................................X.............O.X.............X...........XOX.O...........O...............O.............X...................................................................., X
....................................X...............O...............X.............O.X.............X...........XOX.O...........O.O.............O.............X...................................................................., X
....................................................................X.............O.X.............X...........XOX.O...........O.O.............O.............X...................................................................., X
....................................................................X.............O.X.............X...........XOX.O...........O...............O.................................................................................., X
....................................X...............................X.............O.X.............X...........XOX.O...........O.O.............O.............X...................................................................., X
.....................................O.O.............X...........O.X.............X...............O...........O.XX.............X.................................................................................................., O
.....................................O...........................O.X.............X...............O.............XX................................................................................................................, OXX
.....................................O...............X...........O.X.............X...............O...........O.XX................................................................................................................, OXX
.....................................O.O.............X...........O.X.............X...............O...........O.XX................................................................................................................, OXX
.....................................O.O.............X...........O.X.............X..............OOX..........O.XX.............X.................................................................................................., O
.....................................O...........................O.X.............X...............O..............X................................................................................................................, OXX
.................................................................O.X.............X...............O..............X................................................................................................................, OXX
.................................................................O.X.............................O..............X................................................................................................................, OXX
.....................................O.O.............X...........O.X.............X..O...........OOX..........O.XX.............X.................................................................................................., O
.....................................O.O.............X...........O.X.............X..............OO...........O.XX.............X.................................................................................................., O
.....................................O...........................O.X.............X...............O...........O.XX................................................................................................................, OXX
...............................................X...............O...............X...............X...X............XO...........O.OXOX.............O..............O................................................................., O
...............................................X...............O...............X...............X................XO...........O.O.OX.............................................................................................., O
...............................................X...............O...............X...............X...X............XO...........O.OXOX.............O................................................................................, O
...............................................X...............................X...............X................XO.............O.O..............................................................................................., O
...............................................................................X...............X................XO.............O................................................................................................., O
...............................................................................X................................XO.............O................................................................................................., O
...............................................X...............O...............X...............X................XO...........O.OXOX.............O................................................................................, O
...............................................X...............O...............X...............X................XO.............O.O..............................................................................................., O
...............................................X...............O...............X...............X................XO...........O.OXOX.............................................................................................., O
...............................................................................X...............X................XO.............O.O..............................................................................................., O
...............................................X...............O...............X...............X................XO.............O.OX.............................................................................................., O
