.............................................................................................................X..X...............................O................................................................................,.XXO
..................................................................................................O..........X.XX.............X...X.............O.............O.............O....................................................,.X
..................................................................................................O..........XOXX...........OXXX..X..........O..O.............O.............O....................................................,.X
..................................................................................................O..........XOXX............XX...X.............O.............O.............O....................................................,.X
..................................................................................................O..........XOXX............XXX..X..........O..O.............O.............O....................................................,.X
................................................................................................................X...............................O................................................................................,.XXOXOXXX...OXXXOOXOXXXXXXOOOXXXOXXOXOXOO.....OXXXOXOOOOOO
.............................................................................................................X..X.............X.................O.............O..................................................................,.X
....................................................................X.............O.............................X................................................................................................................,.XX
....................................................O..............OX.............O.............................X.X..............................................................................................................,.X
.....................................X..............OO.............OX............XO............................OXXX..............................................................................................................,.X
....................................................O...............X.............O.............................X.X..............................................................................................................,.X
....................................................O...............X.............O.............................X................................................................................................................,.X
.....................................X..............O..............OX.............O.............................X.X..............................................................................................................,.X
.....................................X.............OOO.............OX............XO............................OXXX..............................................................................................................,.X
.....................................X..............OO.............OX.............O............................OXXX..............................................................................................................,.X
.....................................X..............OO.............OX.............O.............................XXX..............................................................................................................,.X
.....................................X............XOOO.............OX............XO............................OXXX..............................................................................................................,.X
.....................................X............XOOO.............OX............XO..............O.............OXXX..............................................................................................................,.X
.....................................X..............OO.............OX.............O.............................X.X..............................................................................................................,.X
..................................................................................O.............................X................................................................................................................,.XX
................................................................................................................XO.............O................X.............X..................................................................,.X
................................................................................................................XO.............O..............................X..................................................................,.X
...................................................................................................X............XO............XOO............O..X.............X..................................................................,.X
................................................................................................................X..............O..............................X..................................................................,.XOO
................................................................................................................XO............XOO...............X.............X..................................................................,.X
................................................................................................................XO............XOO............O..X.............X..................................................................,.X
................................................................................................................X..............O.................................................................................................,.XOOXXXOXXXXXXXXXXXXX
..................................................................................................OX............XO............XOO............O..X..........X..X..........O.......................................................,.X
...................................................................................................X............XO............XOO............O..X..........X..X..........O.......................................................,.X
...................................................................................................X............XO............XOO............O..X.............X..........O.......................................................,.X
...................................................................................X..............OX............XO............XOO............OO.X..........X..X..........O.......................................................,.X
................................................................................................................XO.............OO...............X.............X..................................................................,.X
...................................................................................X..............OX............XO............XOO............O..X..........X..X..........O.......................................................,.X
................................................................................................................XO.............O..X.............X................................................................................,.X
.......................................................................O.............X............XO............XO............OOO.X..........X..X................................................................................,.X
..................................................................................................XO............XO.............OO.X..........X..X................................................................................,.X
.......................................................................O.............X............XO............XOO..........XOOO.X..........X..X................................................................................,.X
..................................................................................................XO............XO.............OO.X.............X................................................................................,.X
.......................................................................O.............X............XO............XO.............OO.X..........X..X................................................................................,.X
.......................................................................O.............X............XO............XO...........XOOO.X..........X..X................................................................................,.X
..................................................................................................X.............XO.............OO.X.............X................................................................................,.X
................................................................................................................XO.............O..X..............................................................................................,.X
................................................................................................................XO................X..............................................................................................,.XX
.......................................................................O..........................XO............XO.............OO.X..........X..X................................................................................,.X
................................................................................................................XO...............................................................................................................,.XX
................................................................................................................XO.............OO.X.............X................................................................................,.X
.............................................................................................................X.OX..........................O.....................................................................................,.X
...........................................................................................................O.X.OX............X.X...........O.....................................................................................,.X
.............................................................................O...............X..X..........O.X.OX...........XXOX...........O.................O...................................................................,.X
...........................................................................................................O.X.OX............X.X...........O.................O...................................................................,.X
.............................................................................O...............X.............O.X.OX............X.X...........O.................O...................................................................,.X
.............................................................................O...............X.............O.X.OX...........XXOX...........O.................O...................................................................,.X
.............................................................................................................X.OX................................................................................................................,.XX
.............................................................................O....O..........X..X..........O.X.OX...........XXOX...........O.................O...................................................................,.X
...............................................................................................................OX................................................................................................................,.XX
.............................................................................................X.............O.X.OX............X.X...........O.................O...................................................................,.X
.............................................................................O...............X.............O.X.OX...........XX.X...........O.................O...................................................................,.X
.............................................................................................................X.OX............X.............O.....................................................................................,.X
...........................................................................................................O.X.OX............X.............O.....................................................................................,.X
.....................................O.............................X.O.............X.............O..............X................................................................................................................,.X
.....................................O.............X...............X.O.............X.............O..............XX.O.............................................................................................................,.X
...................................................................X.O.............X.............O..............X................................................................................................................,.X
...................................................................X.O...........................O..............X................................................................................................................,.X
...................................................................X.............................O..............X................................................................................................................,.XX
.....................................O.............................X.O.............X.............O..............XX...............................................................................................................,.X
.................................................................................................O..............X................................................................................................................,.XX
...................................O.O.............X...............XXO.............X.............OO.............XX.O.............................................................................................................,.X
...................................O.O.............X...............XXO.............X............XOO.............XX.O.............................................................................................................,.X
.....................................O.............................X.O.............X.............O..............XX.O.............................................................................................................,.X
...................................O.O.............X...............X.O.............X.............O..............XX.O.............................................................................................................,.X
...................................O.O.............X...............XXO.............X.............O..............XX.O.............................................................................................................,.X
...................................O.O.............X...............XXO.............X............XOO...........O.XX.O.............................................................................................................,.X
...............................................................................O............O.XX.............XO.X.........XOX...............X...O.........O.................O....................................................,.X
.............................................................................................................XO.X...........................X...O...........................O....................................................,.X
...............................................................................O............O.XX.............XO.X...........X...............X...O.........O.................O....................................................,.X
...............................................................................O..............XX.............XO.X...........X...............X...O.........O.................O....................................................,.X
...............................................................................O............O.XX.............XO.X.........X.X...............X...O.........O.................O....................................................,.X
.............................................................................................................X..X...............................O...........................O....................................................,.X
.............................................................................................................X..X...........................X...O...........................O....................................................,.X
...............................................................................O..............X..............XO.X...........X...............X...O.........O.................O....................................................,.X
.............................................................................................................XO.X...........X...............X...O.........O.................O....................................................,.X
..............................................................................................X..............XO.X...........X...............X...O.........O.................O....................................................,.X
.............................................................................................................XO.X...........X...............X...O...........................O....................................................,.X
..............................................................................................................O.X.X...........O...X...........O...............X..................................................................,.X
................................................................................................O.............O.X.X.O.........O.X.X...........OOX.............X..................................................................,.X
................................................................................................................X.................X...........O..................................................................................,.X
..............................................................................................................O.X.X.O.........O...X...........O...............X..................................................................,.X
..............................................................................................................O.X.................X...........O..................................................................................,.X
..............................................................................................................O.X.X.O.........O.X.X...........O...............X..................................................................,.X
................................................................................................O.............O.X.X.O.........O.XXX...........OOX.............X..................................................................,.X
..............................................................................................................O.X.X.O.........O.X.X...........OOX.............X..................................................................,.X
..............................................................................................................O.X.X.O.........O.X.X...........OO..............X..................................................................,.X
..............................................................................................................O.X.X...............X...........O..................................................................................,.X
................................................................................................O.............O.X.X.O.........O.XXXO..........OOX.............X..................................................................,.X
..............................................................................................................O.X.X...........O...X...........O..................................................................................,.X
..................................................................................O.............O.O.............X.O.............XOX...........XXX.............X.............O....................................................,.X
..................................................................................O.............O.O.............X.O.............XOX...........X.X.............X.............O....................................................,.X
..................................................................................O...............O.............X.O...............X...........X...............X.............O....................................................,.X
................................................................................................................X.O...........................................X..................................................................,.X
..................................................................................O...............O.............X.O.............XOX...........X...............X.............O....................................................,.X
..................................................................................O...............O.............X.O.............X.X...........X...............X.............O....................................................,.X
..................................................................................O...............O.............X.O...........................X...............X..................................................................,.X
..................................................................................O.............O.O.............X.O.............XOX...........XXX.............X.............OO...................................................,.X
..................................................................................O...............O.............X.O...............X...........X...............X..................................................................,.X
..................................................................................O...............O.............X.O.............XOX...........X.X.............X.............O....................................................,.X
..................................................................................O.............................X.O...........................................X..................................................................,.X
..................................................................................O.............................X.O...........................X...............X..................................................................,.X
..................................................................................O.............O.............O.X...........XOX.............X.X.............X...............O....................................................,.X
..................................................................................O.............O.O...........O.X...........XOX.............XXX.............X..............OO....................................................,.X
..................................................................................O.............O.............O.X.............................X.............X....................................................................,.X
..................................................................................O.............O.O...........O.X...........XOX.............XXX.............X...............O....................................................,.X
..................................................................................O.............O.............O.X...........X.X...............X.............X...............O....................................................,.X
..............................................................................................................O.X...........................................X....................................................................,.X
..................................................................................O.............O.............O.X...........X.................X.............X...............O....................................................,.X
..................................................................................O.............O.O...........O.X...........XOX.............X.X.............X...............O....................................................,.X
..................................................................................O.............O.............O.X...........X.................X.............X....................................................................,.X
..................................................................................O...........................O.X.............................X.............X....................................................................,.X
..................................................................................O...........................O.X...........................................X....................................................................,.X
..................................................................................O.............O.............O.X...........XOX...............X.............X...............O....................................................,.X
....................................................O...............X.............O.OX..........................XX...............................................................................................................,.X
.....................................O..............O..............XX.............O.OX.............O............XX...............................................................................................................,.X
.....................................O..............O..............XX.............OXOX.............O............XX...............................................................................................................,.X
....................................................................X.............O.O...........................X................................................................................................................,.X
.....................................O..............O..............XX.............O.OX..........................XX...............................................................................................................,.X
.....................................O..............O...............X.............O.OX..........................XX...............................................................................................................,.X
.....................................O..............O..............XX.............OXOX............OO............XXX..............................................................................................................,.X
.....................................O..............O..............XX.............OXOX............OO............XXXO.............................................................................................................,.X
.....................................O..............O..............XX.............OXOX............OO............XX...............................................................................................................,.X
....................................................O...............X.............O.OX..........................X................................................................................................................,.X
....................................................................X.............O.OX..........................X................................................................................................................,.X
..................................................................O.............O...........O.O.O.X.........X...X...........X.O.............X...................X...........X....................................................,.X
..................................................................O.............O.............O...X.............X...............................................X................................................................,.X
..................................................................O.............O.............O.O.X.........X...X...........................X...................X................................................................,.X
..................................................................O.............O.............O.O.X.........X...X...............................................X................................................................,.X
..................................................................O.............O...............................X...............................................X................................................................,.X
..................................................................O.............O.............O.O.X.........X...X...........X.O.............X...................X................................................................,.X
..................................................................O.............O.................X.............X...............................................X................................................................,.X
..................................................................O.............O.............O...X.........X...X...............................................X................................................................,.X
..................................................................O.............O.............O.O.X.........X...X.............O.............X...................X................................................................,.X
..................................................................O.............O...........O.O.O.X.........X...X...........X.O.............X...............O...X...........X....................................................,.X
..................................................................O.............O...........O.O.O.X.........X...X...........X.O.............X...................X................................................................,.X
................................................................................................................X..............O...............OX.............X..................................................................,.OO
................................................................................................................X..............OO..............OX.............X..................................................................,.OO
..............................................................................................................OXX...X.........XOO..............OX.............XO.................................................................,.OO
..............................................................................................................OXX...X.........XOO.O..........X.OX.............XO.................................................................,.OO
................................................................................................O.............OXX...X.........XOO.O..........X.OX.............XO.................................................................,.OO
................................................................................................................X.............XOO..............OX.............X..................................................................,.OO
................................................................................................................X..............O...............O..............X..................................................................,.OO
................................................................................................................X.............XOO..............OX.............XO.................................................................,.OO
...............................................................................................................XX.............XOO..............OX.............XO.................................................................,.OO
..............................................................................................................OXX.............XOO..............OX.............XO.................................................................,.OO
..............................................................................................................OXX...X.........XOO.O............OX.............XO.................................................................,.OO
................................................................................................................X..............O.............................X...................................................................,.XXXOXXXXXXXXXXXXX
................................................................................................................XX.............O...............X.............X.O...........................O.....................................,.X
................................................................................................................X..............O...............X.............X.O.................................................................,.X
................................................................................................................XX.O..........XOO..............X.............XXO...........X.............O.O.....................................,.X
................................................................................................................XX.O...........O...............X.............XXO...........X.............O.O.....................................,.X
................................................................................................................XX.O...........OO..............X.............XXO...........X.............O.O.....................................,.X
................................................................................................................X..............O...............X.............X.O...........................O.....................................,.X
................................................................................................................XX.O...........O...............X.............X.O...........X.............O.O.....................................,.X
................................................................................................................X..............O.............................X.O.................................................................,.X
................................................................................................................XX.O...........O...............X.............X.O...........X...............O.....................................,.X
................................................................................................................XX.O...........O...............X.............X.O...........................O.....................................,.X
..............................................................................................................O.XX.O..........XOO..............X.............XXO...........X.............O.O.....................................,.X
................................................................................................................X..............O...........................O.X...................................................................,.X
.............................................................................................................O.XX.O...........OOX............X.............OXX...............X.............O.O...................................,.X
.............................................................................................................O.XX.............OOX............X.............OXX...............X.............O.O...................................,.X
................................................................................................................X..............O.............X.............O.X.............................O.....................................,.X
...............................................................................................................XX..............O.............X.............O.X.............................O.....................................,.X
.............................................................................................................O.XX..............O.............X.............O.X...............X.............O.....................................,.X
................................................................................................................X..............O.............X.............O.X...................................................................,.X
.............................................................................................................O.XX..............O.............X.............O.X...............X.............O.O...................................,.X
.............................................................................................................O.XX.............OO.............X.............OXX...............X.............O.O...................................,.X
.............................................................................................................O.XX..............O.............X.............OXX...............X.............O.O...................................,.X
.............................................................................................................O.XX..............O.............X.............O.X.............................O.....................................,.X
................................................................................................................XO.............O.............................X...................................................................,.X
................................................................................................................XO............XO.O...........X...O...........X...................................................................,.X
...............................................................................................X.X.............OXO............XO.O...........X...O...........X...X...............O...............................................,.X
...............................................................................................X.XO............OXO............XO.O...........X...O...........X...X...............O...............................................,.X
.................................................................................................X..............XO............XO.O...........X...O...........X...X...............O...............................................,.X
.................................................................................................X.............OXO............XO.O...........X...O...........X...X...............O...............................................,.X
................................................................................................................XO.............O.............X...O...........X...................................................................,.X
.................................................................................................X..............XO............XO.O...........X...O...........X...................O...............................................,.X
.................................................................................................X..............XO............XO.O...........X...O...........X...................................................................,.X
................................................................................................................XO.............O.............X...............X...................................................................,.X
................................................................................................................XO............XO.............X...O...........X...................................................................,.X
................................................................................................................X..............O............O................X...................................................................,.OXXX
...............................................................................................X................XO...........OXOO...........O.XO...........OXX............X......................................................,.O
...............................................................................................X................X............O.O............O.XO...........OXX............X......................................................,.O
................................................................................................................X..............O............O...............XX...................................................................,.O
................................................................................................................X..............O............O.XO............XX...................................................................,.O
................................................................................................................X............O.O............O.XO............XX...................................................................,.O
...............................................................................................X................X............O.O............O.XO............XX...................................................................,.O
...............................................................................................X................X............O.O............O.XO...........OXX...................................................................,.O
................................................................................................................X..............O............O..O............XX...................................................................,.O
...............................................................................................X................X............OXOO...........O.XO...........OXX............X......................................................,.O
